196687:[(625711,0.17887483324615985),(2002097,0.1349669344455236),(657183,0.11819527289367024),(1476432,0.106602380550514),(1092821,0.09047427583644625),(2413494,0.08835011906232448),(940481,0.08519553824642495),(71091,0.0824823151112511),(784737,0.08178192696162524),(1386412,0.07886242470996847),(1920047,0.06925703491152581),(536047,0.06913968438320653),(2087109,0.05691746216098431),(1244196,0.05460995942778105),(1079784,0.05387910290142188),(2591944,0.052704627669472995),(1224868,0.0521749194749951),(1165605,0.05084923218516618),(1162250,0.0503763487575939),(2650926,0.04751033562240519)],
1507407:[(668146,0.08521504405211425),(729312,0.06306952275193806),(445231,0.0567916946738568),(153323,0.05620880872197632),(2547597,0.05384863438198177),(1972717,0.0530126152279691),(2205209,0.05128079826652816),(2128544,0.04919699729331482),(2215624,0.048295570768339645),(1165605,0.04813377521163487),(1998822,0.048032496022409124),(60317,0.046813513039494374),(3236,0.04651192588686345),(1984327,0.043925964902117066),(534894,0.04306861209618762),(1453861,0.041531806681303476),(784737,0.04129840510931589),(636110,0.041004552484695006),(625711,0.04067339665202297),(1159573,0.039871382640992506)],
1048660:[(535530,0.046011563031886665),(2002097,0.03909151847040304),(2244464,0.037687844235029355),(1776330,0.030588945247797025),(2774545,0.03012051987779346),(1027027,0.0300412722352164),(2144055,0.027676156173869),(2635038,0.02700024763523618),(1165223,0.026352313834736497),(2298200,0.026352313834736497),(716019,0.026352313834736497),(2077807,0.026352313834736497),(2068892,0.026352313834736497),(1882077,0.026352313834736497),(691437,0.023538234283111935),(1113051,0.023538234283111935),(1080406,0.023538234283111935),(533554,0.02286170661527334),(2658192,0.022782458972696276),(138419,0.022473328748774737)],
491606:[(2723262,0.04811252243246881),(2087711,0.029145573210009372),(1942406,0.0222717701593687),(1719018,0.0222717701593687),(2118668,0.0222717701593687),(1153961,0.0222717701593687),(1825175,0.0222717701593687),(2360545,0.0222717701593687),(2125531,0.020833333333333332),(1530843,0.020833333333333332),(2348573,0.020833333333333332),(2236130,0.020833333333333332),(1809971,0.020833333333333332),(718717,0.020833333333333332),(2163770,0.020833333333333332),(26794,0.020833333333333332),(1312678,0.020833333333333332),(787903,0.020211302086361082),(625711,0.020211302086361082),(2482673,0.020211302086361082)],
917592:[(2562177,0.0563436169819011),(1053542,0.049681863603768306),(2376862,0.04299813207314151),(535530,0.04290092853154416),(134741,0.041994347995856496),(79775,0.041994347995856496),(1244196,0.041994347995856496),(2770021,0.03796009553684795),(1080406,0.034634864610362893),(2811370,0.03124217119478028),(2389610,0.030132606402755543),(869442,0.029852582255026443),(2522661,0.0296859168420386),(2656338,0.0296859168420386),(1165973,0.0296859168420386),(2290837,0.02870869101755986),(2512859,0.028311376724437103),(786684,0.02826505534251928),(2177739,0.02817180849095055),(58737,0.02817180849095055)],
262233:[(2085163,0.10782182255896675),(1332817,0.10743130249579153),(2686203,0.09486832980505137),(1227049,0.09071536182337267),(1368635,0.08318745938311525),(2722027,0.05881430447437391),(167754,0.05844725773145472),(1035035,0.056694670951384085),(2385172,0.056694670951384085),(1841756,0.056694670951384085),(2024489,0.056694670951384085),(2469440,0.056694670951384085),(44180,0.056694670951384085),(650752,0.056694670951384085),(2492187,0.056694670951384085),(1100806,0.056694670951384085),(1299162,0.056694670951384085),(2577616,0.056694670951384085),(2247190,0.056694670951384085),(1401198,0.056694670951384085)],
2719833:[(2114453,0.0385694607919935),(1744605,0.0385694607919935),(480007,0.0385694607919935),(2003241,0.0385694607919935),(1701214,0.0385694607919935),(889842,0.02901294265928297),(639383,0.02901294265928297),(2374186,0.02901294265928297),(320601,0.014506471329641484),(227314,0.014506471329641484),(133593,0.014506471329641484),(505920,0.014506471329641484),(360017,0.014506471329641484),(928461,0.014506471329641484),(1284451,0.014506471329641484),(2367494,0.014506471329641484),(1433930,0.014506471329641484),(2465034,0.014506471329641484),(1542217,0.014506471329641484),(1507326,0.013430382733756338)],
688220:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5),(536047,-6),(2002097,-7),(1092821,-8),(784737,-9),(1053542,-10),(278589,-11),(79531,-12),(1928254,-13),(1162250,-14),(1984327,-15),(343377,-16),(1140869,-17),(830073,-18),(460717,-19),(1576126,-20)],
2785373:[(2014994,0.2340856387870965),(1449387,0.1348185435624396),(2612072,0.12272727272727274),(1454707,0.1210440132278936),(1900183,0.09486832980505137),(2486236,0.09486832980505137),(1465313,0.08138141866025528),(691407,0.0764998650133644),(682361,0.06670938540389702),(278589,0.06601529397430757),(1608078,0.05262348115842175),(2356738,0.05262348115842175),(2717048,0.05262348115842175),(1964480,0.05262348115842175),(2766428,0.05242493586301715),(24794,0.040748231501745336),(1603162,0.0372677996249965),(2432149,0.0372677996249965),(2686203,0.0372677996249965),(2242730,0.03721042037676254)],
1048668:[(784737,0.6830137202345441),(1162250,0.5630454928902725),(343377,0.5258048444992574),(2791339,0.4969635303039424),(1984327,0.45784081994043546),(1244196,0.40458116725481863),(2106311,0.40130128034291546),(2423978,0.31944791271701817),(830073,0.2729531515821443),(266412,0.26023967942577936),(1776330,0.2599207412578079),(2031981,0.2561340237659362),(2466095,0.22379050846812157),(536047,0.20294845654101912),(1386412,0.2027295051453599),(1671183,0.1895894843454071),(650831,0.1895290013071246),(2759350,0.18771236122593707),(2796479,0.1820717302311691),(1244787,0.17338878253503015)],
2130017:[(391786,0.028961182955504886),(1935554,0.0206896551724138),(278216,0.0206896551724138),(2822996,0.0206896551724138),(2210349,0.0206896551724138),(1399202,0.0206896551724138),(2009682,0.0206896551724138),(1646190,0.0206896551724138),(407427,0.0206896551724138),(1037951,0.0206896551724138),(794156,0.0206896551724138),(1453018,0.0206896551724138),(980478,0.0206896551724138),(985728,0.0206896551724138),(315122,0.0206896551724138),(1865132,0.0206896551724138),(2117630,0.0206896551724138),(2497571,0.0206896551724138),(2512668,0.0206896551724138),(1547381,0.0206896551724138)],
1540195:[(2383663,0.039283710065919304),(1841463,0.02850290880600724),(1523501,0.02783644244380888),(2568318,0.024406625388676148),(2159449,0.020998026278290397),(1620901,0.020998026278290397),(2636843,0.020998026278290397),(1930189,0.020998026278290397),(280382,0.020998026278290397),(1479537,0.020998026278290397),(2500541,0.020998026278290397),(264084,0.020998026278290397),(952102,0.017568209223157664),(1074890,0.017568209223157664),(1670685,0.017568209223157664),(830631,0.017568209223157664),(997790,0.01698142648968823),(1415888,0.01698142648968823),(1985071,0.01698142648968823),(2118010,0.01698142648968823)],
1376357:[(640377,0.08238098191684375),(1768848,0.08170834181530466),(2582611,0.08026974568741235),(533689,0.0723177389849878),(2001429,0.0723177389849878),(2744235,0.0723177389849878),(1937781,0.0723177389849878),(2011562,0.0723177389849878),(1826828,0.0723177389849878),(1302895,0.0723177389849878),(954409,0.0723177389849878),(2395289,0.0723177389849878),(687292,0.0723177389849878),(1501477,0.0723177389849878),(2350137,0.0723177389849878),(731081,0.0723177389849878),(792834,0.0723177389849878),(1946833,0.0723177389849878),(557776,0.0723177389849878),(1490366,0.0723177389849878)],
491623:[(2031981,0.1187935359626978),(1076904,0.11225545121052345),(668899,0.10665253473336682),(2572073,0.1014676756979414),(641023,0.10020715814437946),(1053542,0.09924142434869485),(2466095,0.0991501835193433),(614700,0.09593185744517602),(1673229,0.08964865856949081),(1244196,0.0712978024507396),(74253,0.07054124852471191),(1996980,0.07054124852471191),(712300,0.06508190928355034),(1549598,0.06225545121052345),(306427,0.062143089194409806),(278589,0.059513416853774426),(410414,0.05551721142868757),(2707188,0.05472435587518992),(1061200,0.05452604538827974),(25841,0.05420739567401077)],
950376:[(2280052,0.07745966692414835),(395745,0.06948063618614564),(18703,0.06948063618614564),(253556,0.06948063618614564),(781198,0.06948063618614564),(124106,0.06948063618614564),(808263,0.06948063618614564),(553345,0.06948063618614564),(447152,0.06948063618614564),(2090204,0.06948063618614564),(1408111,0.06948063618614564),(180382,0.06948063618614564),(1644114,0.06948063618614564),(2512134,0.06948063618614564),(1837434,0.06948063618614564),(2796379,0.06948063618614564),(2382870,0.06948063618614564),(639407,0.06948063618614564),(2420252,0.06948063618614564),(1282207,0.06948063618614564)],
2719848:[(2641038,0.09279313460811527),(911310,0.056070698776585125),(53156,0.04906293078500749),(2372194,0.04046470251324273),(1273535,0.035533452725935076),(5522,0.035533452725935076),(2650958,0.035533452725935076),(433026,0.035533452725935076),(667676,0.035533452725935076),(2584662,0.035533452725935076),(2085065,0.03452494296659146),(2634975,0.03268602252303067),(385708,0.03268602252303067),(1576725,0.03268602252303067),(1666495,0.03268602252303067),(1898190,0.03268602252303067),(2351383,0.031497039417435604),(369259,0.031497039417435604),(2437787,0.031497039417435604),(898541,0.031497039417435604)],
655470:[(1438082,0.06512639014877603),(931519,0.05502424425694285),(2002097,0.046023201002878364),(2705759,0.043759334870772146),(784737,0.04269135081399369),(2521154,0.03947929361404651),(2232458,0.037832652836221975),(1269685,0.0372677996249965),(1386412,0.03636832230662991),(2229203,0.033541326393675665),(2778162,0.03309663373960814),(767651,0.032343076697238723),(2462072,0.03156140491083988),(2791339,0.031431150036151614),(193627,0.031056601994835644),(1330328,0.03087169837262517),(2295019,0.029961600946613005),(1472851,0.029956068871293984),(1560853,0.028773835189537876),(1056667,0.028089610577440256)],
1179760:[(1113937,0.5929755306356977),(2057312,0.38648403891553323),(794365,0.3025380967457968),(1648491,0.2868646111657302),(604278,0.2840162198745463),(158526,0.28086581892614065),(2288244,0.2784203579616268),(278589,0.24929661224643715),(2417467,0.2491097705637601),(2659857,0.24374461441375325),(1045268,0.2345510363418704),(1706421,0.2329600651296468),(1339831,0.19206575355815633),(2784066,0.18312765063022063),(2279821,0.18177950385266486),(2466849,0.17922746853998756),(1779626,0.1716256223362532),(739398,0.171059641743113),(1608107,0.16603098414394707),(2404420,0.16603098414394707)],
1605745:[(2377695,0.03596323576491489),(477856,0.03453586655420844),(231115,0.032071960017072305),(2539405,0.03047167898270489),(2295019,0.0267487697276275),(1115569,0.026726124191242435),(2283885,0.026726124191242435),(160181,0.026726124191242435),(867263,0.026726124191242435),(1669539,0.02599433962260063),(1258445,0.023948916030855208),(536047,0.023829512596539704),(2569166,0.02374167686950667),(1674439,0.023416347158072878),(619132,0.02238712156964548),(1884305,0.022248807414989018),(226544,0.02195974959847878),(2088166,0.020302139579141412),(130230,0.019641855032959652),(1549837,0.019557465444944827)],
2523257:[(2485080,0.04230164435767121),(658316,0.04230164435767121),(1471596,0.04166666666666667),(2658075,0.034020690871988585),(2361257,0.034020690871988585),(1335776,0.03396831102433788),(1701431,0.03396831102433788),(850528,0.03396831102433788),(255730,0.03396831102433788),(470499,0.03396831102433788),(1312107,0.03396831102433788),(1070735,0.03396831102433788),(689176,0.03396831102433788),(2530548,0.03396831102433788),(1714071,0.03396831102433788),(1370833,0.029462782549439483),(2218082,0.026352313834736497),(1242691,0.024056261216234408),(2380538,0.024056261216234408),(143718,0.024056261216234408)],
1933435:[(340920,0.034020690871988585),(2238394,0.031396726533594196),(2180565,0.029869237762096133),(883501,0.029869237762096133),(297131,0.029462782549439483),(1376828,0.029462782549439483),(2002097,0.022972655296313087),(1193083,0.0222717701593687),(576483,0.0222717701593687),(323833,0.0222717701593687),(1654923,0.0222717701593687),(2557447,0.0222717701593687),(2585954,0.022042737268053524),(1974790,0.020833333333333336),(2173831,0.020833333333333336),(74253,0.019641855032959652),(96157,0.019641855032959652),(1293052,0.019641855032959652),(2193874,0.019641855032959652),(810819,0.019641855032959652)],
1343611:[(1776330,0.10341692102446813),(343377,0.10046228008336149),(2791339,0.08710302278061804),(657183,0.08581110035358613),(1162250,0.06875372975935352),(1008509,0.062477486917690866),(734196,0.05441184623464782),(266412,0.05321822765843161),(196659,0.05084503757939976),(569889,0.04777055723792649),(2466095,0.04634501016807892),(184517,0.04105786327815708),(2106311,0.040979102182923374),(1671183,0.0408973397475738),(2593483,0.0399375593688518),(486936,0.039855088920451406),(72465,0.038718920100908064),(1244196,0.036306554935417054),(1269685,0.03534795736292766),(650831,0.03534795736292766)],
1310844:[(1043221,0.023112508176051212),(852060,0.023112508176051212),(2144744,0.023112508176051212),(44270,0.023112508176051212),(717431,0.023112508176051212),(2438260,0.023112508176051212),(1809248,0.023112508176051212),(2219619,0.013176156917368249),(286479,0.013176156917368249),(48797,0.013176156917368249),(704683,0.013176156917368249),(2069686,0.013176156917368249),(1641979,0.013176156917368249),(2806644,0.013176156917368249),(2503607,0.013176156917368249),(1728252,0.013176156917368249),(2816393,0.013176156917368249),(1174528,0.013176156917368249),(747500,0.013176156917368249),(423759,0.013176156917368249)],
1769598:[(671359,0.12696694684285614),(2381373,0.11785113019775793),(1384188,0.11785113019775793),(2760385,0.11785113019775793),(2396714,0.11448112065443453),(1527539,0.11277155489508663),(2086041,0.10507321856112581),(303593,0.10346910541761636),(1244196,0.10202816518010194),(882543,0.10059223176554563),(70786,0.09622504486493762),(1669749,0.09094058331456663),(445231,0.08259466472476781),(1809971,0.0825924590773493),(1153961,0.07453559924999299),(1470600,0.07453559924999299),(1843411,0.06299407883487121),(166946,0.06299407883487121),(2212013,0.06299407883487121),(62460,0.06299407883487121)],
589949:[(2712481,0.08284063498682767),(625711,0.0744648362672053),(942253,0.060787350848085786),(1611732,0.05892556509887897),(2127465,0.04811252243246881),(2289895,0.04811252243246881),(2734883,0.04453713802106919),(1203465,0.043310769567813004),(2367504,0.041666666666666664),(612412,0.03852691958159105),(2462072,0.03748628564562331),(2778525,0.036312552245856444),(1020200,0.03222486092224891),(1443706,0.028145062597452645),(278589,0.028073127983095608),(1477734,0.028073127983095608),(1317035,0.026352313834736497),(984114,0.026352313834736497),(243570,0.026352313834736497),(2453690,0.026352313834736497)],
2097275:[(1732848,0.07510816324617273),(1386412,0.07453559924999299),(1428727,0.07453559924999299),(1438082,0.07453559924999299),(1201610,0.04303314829119352),(2117630,0.04303314829119352),(72465,0.04303314829119352),(803870,0.04303314829119352),(2414119,0.04303314829119352),(1164027,0.04303314829119352),(682427,0.04303314829119352),(366196,0.041666666666666664),(1979540,0.041666666666666664),(1238025,0.041666666666666664),(2733213,0.041666666666666664),(120775,0.041666666666666664),(1171265,0.041666666666666664),(780835,0.041666666666666664),(2660436,0.040422604172722164),(2463207,0.040422604172722164)],
884868:[(306724,0.027777777777777783),(1519543,0.019635278838636055),(2711047,0.017568209223157664),(2481013,0.017568209223157664),(1644563,0.013888888888888892),(1689608,0.013888888888888892),(1789903,0.013888888888888892),(435125,0.013888888888888892),(2002097,0.013782860609962932),(697032,0.01184448424197836),(2063088,0.01184448424197836),(1814684,0.01184448424197836),(981259,0.01184448424197836),(1828894,0.01184448424197836),(2308408,0.01184448424197836),(2624940,0.01184448424197836),(2266435,0.01099030241019425),(2117618,0.01099030241019425),(117393,0.008784104611578832),(2242840,0.008375315127160101)],
1540232:[(2397044,0.12696747633252745),(802012,0.08419589919087708),(2147088,0.06313225760887196),(2694081,0.06),(1150956,0.06),(1464486,0.06),(1828667,0.06),(1341138,0.06),(1864896,0.06),(129594,0.05262348115842175),(2471849,0.05262348115842175),(2763200,0.05262348115842175),(699533,0.05262348115842175),(1036539,0.05262348115842175),(1415725,0.05262348115842175),(2778525,0.051525511374253354),(1113937,0.0476419712998076),(794365,0.0476419712998076),(119406,0.04639778381392641),(1928254,0.04091406267021691)],
1212553:[(1501428,0.037267799624996496),(2521699,0.037267799624996496),(228155,0.019245008972987525),(278589,0.019245008972987525),(287649,0.019245008972987525),(2559545,0.019245008972987525),(1244787,0.019245008972987525),(2593483,0.019245008972987525),(957845,0.019245008972987525),(1037233,0.015891043154093207),(430104,0.015891043154093207),(495604,0.015891043154093207),(2435320,0.015891043154093207),(2802026,0.015891043154093207),(262145,0.015891043154093207),(812068,0.015891043154093207),(2468829,0.015891043154093207),(2498181,0.015891043154093207),(7538,0.015891043154093207),(405633,0.015891043154093207)],
2982030:[(278589,0.051588900095146245),(1427934,0.04811252243246881),(84369,0.04811252243246881),(465196,0.034020690871988585),(1068607,0.034020690871988585),(790210,0.034020690871988585),(2234624,0.034020690871988585),(2381795,0.02901294265928297),(2302406,0.02901294265928297),(188263,0.02901294265928297),(2316517,0.02901294265928297),(2772170,0.02901294265928297),(1588050,0.026688025634181184),(411553,0.017568209223157664),(2040618,0.017568209223157664),(2709635,0.017568209223157664),(2074429,0.017568209223157664),(850265,0.017568209223157664),(117283,0.017568209223157664),(1150402,0.017568209223157664)],
2097299:[(2658192,0.09076297461125366),(2002097,0.06479589850463986),(409934,0.06445553369398416),(299849,0.05979895856247476),(535530,0.058477208966977307),(2244464,0.056874154647561),(979616,0.05674228373926508),(650831,0.05670115145331431),(2635038,0.05282808996574039),(1442303,0.052704627669472995),(17182,0.048112522432468816),(1286433,0.048112522432468816),(745361,0.048112522432468816),(779190,0.04615488134434057),(1080406,0.046111961707155445),(300053,0.044909164266493454),(691437,0.044909164266493454),(245634,0.043174239038781224),(1983757,0.04166666666666667),(2415653,0.039283710065919304)],
2031764:[(1966003,0.029462782549439483),(2478597,0.029462782549439483),(1098848,0.029462782549439483),(2034662,0.026352313834736497),(2309225,0.01749218499183239),(1946950,0.01749218499183239),(2203533,0.01749218499183239),(2502244,0.01749218499183239),(1097767,0.01749218499183239),(2710266,0.016343011261515335),(797595,0.016343011261515335),(2696617,0.016343011261515335),(939066,0.016343011261515335),(1452119,0.016343011261515335),(2832662,0.016343011261515335),(2119386,0.016343011261515335),(207240,0.016343011261515335),(891328,0.016343011261515335),(1558489,0.015748519708717802),(2031103,0.015748519708717802)],
917652:[(2053679,0.07276746116123833),(2110288,0.059315804771397),(1337096,0.059315804771397),(1583603,0.05574946733380606),(2374300,0.05574946733380606),(672404,0.05574946733380606),(2001284,0.05574946733380606),(323263,0.05574946733380606),(113878,0.05574946733380606),(347575,0.05574946733380606),(521716,0.05574946733380606),(413036,0.05574946733380606),(80182,0.05574946733380606),(2594954,0.05574946733380606),(2402594,0.05574946733380606),(808975,0.05574946733380606),(1436164,0.05574946733380606),(905422,0.05574946733380606),(997790,0.05574946733380606),(2391745,0.05574946733380606)],
2949270:[(1753558,0.18166439148858743),(117372,0.16961181538140588),(1550643,0.16089951872343003),(567928,0.1414213562373095),(576605,0.13110844776072392),(1935192,0.1309307341415954),(435406,0.1309307341415954),(1988490,0.09333849125196467),(73218,0.09325400871483959),(101005,0.08018807845911079),(2346790,0.07939602758479597),(1475454,0.07745530705809484),(1244196,0.07401726472350414),(668146,0.07324474663862117),(2582558,0.07117031557752286),(1679143,0.06883034045534642),(2709027,0.0679014656342496),(1064370,0.06182781836163831),(693935,0.06182781836163831),(525076,0.06182781836163831)],
491671:[(1244196,0.06208885897693466),(2778525,0.053393634779399034),(468120,0.046406561296055415),(72465,0.045749571099781394),(1047625,0.04490582708763338),(1984327,0.03747981153011039),(1516130,0.035682598643386416),(1695195,0.035682598643386416),(357250,0.035682598643386416),(1460626,0.03464983952832851),(784737,0.03387241433269435),(343377,0.03387241433269435),(1754849,0.03353113621262317),(2207091,0.03316804437849792),(2288524,0.03142477301377623),(1796526,0.031015764165146346),(650725,0.030680343061623462),(2698468,0.029348363544187458),(723096,0.02870142381654224),(1249278,0.028189789817673075)],
2916504:[(1244196,1.5839838758553664),(266412,1.1460522375281004),(1776330,0.7573158268257707),(1162250,0.7259181493825183),(784737,0.7056771747743754),(2031981,0.6328192842428552),(2489959,0.6032475456680498),(1249278,0.5876535722261949),(1386412,0.5802141631398672),(72465,0.5732036333722991),(2791339,0.5330126816938618),(569889,0.5078328102369377),(2459081,0.4639318689819023),(2796479,0.4580803697853861),(343377,0.4469467557343207),(1047625,0.44555801434115294),(2420135,0.430587977145394),(75845,0.421549007771874),(1679143,0.4197298901765092),(1953846,0.4121023193588386)],
2130073:[(662974,0.0492352063582432),(2777730,0.034020690871988585),(630820,0.029462782549439483),(447873,0.029462782549439483),(1193717,0.017766726362967538),(2451783,0.017766726362967538),(2009867,0.017766726362967538),(925664,0.017766726362967538),(768098,0.017766726362967538),(80174,0.017766726362967538),(807283,0.017010345435994292),(1860291,0.017010345435994292),(1744089,0.017010345435994292),(1441465,0.017010345435994292),(1702950,0.017010345435994292),(2458610,0.017010345435994292),(2478632,0.017010345435994292),(2047088,0.017010345435994292),(220665,0.017010345435994292),(1870704,0.017010345435994292)],
98458:[(1206667,0.190333395803795),(2065842,0.16915068713169673),(1797481,0.16369043635207778),(2259324,0.1356096674691999),(657183,0.12900298232772886),(106083,0.11682364896377749),(429937,0.11127645429958552),(2351826,0.11127645429958552),(347246,0.11127645429958552),(172858,0.11127645429958552),(81464,0.11127645429958552),(2791339,0.1109278133834075),(784737,0.11086986563409966),(1284494,0.10766881103271657),(52100,0.10220244399852327),(2253107,0.09683044156308936),(204776,0.0898953109738367),(1386412,0.08919117207738023),(913771,0.08566962317676555),(2539600,0.08566962317676555)],
2982039:[(1042196,0.13095358841612367),(1683970,0.09743097860251723),(2488684,0.09195404021452641),(166946,0.07957649724390256),(979910,0.0692990261899024),(1159981,0.0692990261899024),(1760139,0.05720775535473554),(1841312,0.05720775535473554),(1279394,0.05720775535473554),(1590559,0.04847559844971864),(501255,0.04715720232791558),(2437289,0.03917972761354506),(2423611,0.03912551062910894),(143184,0.037004914791288854),(547085,0.032539568672798426),(535539,0.032539568672798426),(2229928,0.032539568672798426),(2121162,0.032539568672798426),(1221764,0.032539568672798426),(1309101,0.032539568672798426)],
1147036:[(1328711,0.06686045336625937),(1414197,0.05966422873291958),(1308032,0.059552853272605254),(882380,0.059521410396908656),(1276302,0.05910666394634345),(298067,0.058140280251175014),(2622157,0.05418028832329219),(2159515,0.05185185185185184),(789804,0.05110656774813509),(2364286,0.050086481162981644),(2636095,0.04870442008002846),(133567,0.04870442008002846),(744000,0.04818860591739065),(1461005,0.04580497319613209),(2023285,0.045639947319164625),(705961,0.04479873016764696),(128039,0.04369031985881861),(864688,0.043621364285513636),(736743,0.043621364285513636),(929465,0.04355897628776102)],
1376404:[(445302,0.039283710065919304),(2759789,0.012220592918446106),(1095078,0.012220592918446106),(548019,0.012220592918446106),(2380491,0.012220592918446106),(918814,0.012220592918446106),(1390616,0.012220592918446106),(1724745,0.012220592918446106),(2218832,0.012220592918446106),(1369829,0.012220592918446106),(26637,0.012220592918446106),(1422652,0.0100321544238141),(2444587,0.0100321544238141),(2716420,0.0100321544238141),(2419303,0.0100321544238141),(626177,0.0100321544238141),(2759974,0.0100321544238141),(2589086,0.0100321544238141),(2798823,0.0100321544238141),(2634233,0.0100321544238141)],
1638560:[(784737,0.4308807588489214),(2106311,0.2689737715983823),(734196,0.2513890250537809),(657183,0.21345588365771148),(1244196,0.18473108346757536),(1984327,0.1654801072517166),(291669,0.16240470136354432),(2791339,0.13850498028673935),(591049,0.12836245727411277),(1092821,0.1225809335932801),(1162250,0.11528536548634487),(2759350,0.11495253300133704),(2182526,0.10710847236363968),(460717,0.10430102376385633),(343377,0.10128677738111652),(1091049,0.09363717556174825),(2588490,0.0894395275155436),(2489959,0.08019840666239775),(1901398,0.08019840666239775),(2460003,0.07559289460184543)],
1278116:[(266412,0.10301904146492323),(468120,0.09226107026476581),(1317347,0.08560259206971005),(1717241,0.07419496532889908),(1953846,0.06914283874127655),(2420135,0.06894241059498923),(650831,0.062584632180613),(1828156,0.05856587095958399),(657183,0.05709856678400416),(2459081,0.05619065846878779),(1244196,0.05598608466809496),(2031981,0.05130405719300225),(1844001,0.04913022900837902),(1578573,0.04913022900837902),(1816557,0.04913022900837902),(2284517,0.04913022900837902),(2470216,0.04913022900837902),(1364977,0.04913022900837902),(2550458,0.04913022900837902),(1242927,0.04913022900837902)],
2687142:[(257339,0.08979132964846345),(278589,0.07234860728262346),(642024,0.05476653625256851),(640407,0.05465579963142317),(1402355,0.05465579963142317),(857809,0.053385237156678124),(2786340,0.05023010817588527),(2002097,0.04625136043561851),(465085,0.04306882948017524),(713275,0.04306882948017524),(317172,0.04306882948017524),(1500316,0.04306882948017524),(1040073,0.04306882948017524),(2581072,0.042197450785240245),(1571702,0.04074519162760486),(76613,0.037139067635410375),(642841,0.037139067635410375),(1561037,0.037139067635410375),(1992803,0.036389194866928605),(2548274,0.03555419741381942)],
1605799:[(846161,0.0174714139453653),(419443,0.0174714139453653),(2541232,0.0174714139453653),(82678,0.0174714139453653),(1872177,0.0174714139453653),(2367246,0.016343011261515335),(2049896,0.016343011261515335),(2578180,0.016343011261515335),(2281270,0.016343011261515335),(320142,0.016343011261515335),(1338648,0.016343011261515335),(2371498,0.015408338784034139),(218450,0.015408338784034139),(460717,0.015408338784034139),(1185847,0.015408338784034139),(913294,0.013937366833451512),(1195327,0.013937366833451512),(779598,0.013937366833451512),(1191832,0.013937366833451512),(2066526,0.013937366833451512)],
2719913:[(1342811,0.06912644541178707),(1779620,0.06912644541178707),(2217710,0.055950288494418826),(1785158,0.055950288494418826),(1080395,0.055950288494418826),(1369362,0.055950288494418826),(634336,0.055950288494418826),(2414343,0.055950288494418826),(213751,0.055950288494418826),(2369669,0.055950288494418826),(1520888,0.055950288494418826),(235378,0.055950288494418826),(104775,0.055950288494418826),(2127017,0.055950288494418826),(1160468,0.055950288494418826),(35677,0.055950288494418826),(757668,0.05367614056431713),(177905,0.052704627669472995),(243520,0.043033148291193514),(27592,0.043033148291193514)],
1376425:[(2055851,0.05173455270880818),(672563,0.029462782549439483),(2067426,0.026352313834736497),(1178487,0.026352313834736497),(1147481,0.0222717701593687),(1670085,0.0222717701593687),(1890132,0.0222717701593687),(1247843,0.019641855032959652),(1284577,0.019641855032959652),(561185,0.017010345435994292),(1809847,0.017010345435994292),(359711,0.017010345435994292),(1014266,0.017010345435994292),(2318918,0.017010345435994292),(781265,0.01429154876187574),(2814250,0.01429154876187574),(1091272,0.01429154876187574),(2125531,0.01429154876187574),(1884665,0.009558988911273408),(516,0.009558988911273408)],
65707:[(1244196,0.45709664655777976),(468120,0.37264901694074715),(1679143,0.3315837643184855),(2459081,0.2300666004960067),(1047625,0.21018283589093392),(266412,0.1996990524683084),(1576126,0.19400934130437672),(657183,0.18738025444835602),(2796479,0.17551262113600472),(784737,0.1630917918585353),(1053542,0.14896412357836478),(1069281,0.14586450246979182),(1809836,0.12073232349423817),(2420135,0.12031645411672082),(830073,0.11520455745112873),(1274752,0.11476684068056356),(2778525,0.1144004861182845),(1386412,0.1120218769843515),(868811,0.11163019276835195),(1249278,0.11086942260388176)],
1474731:[(460717,0.10461495307980825),(278589,0.0933129359859684),(1686458,0.08446991287709493),(1244196,0.0801512461639656),(79531,0.07662289115357643),(1984327,0.07443660451978643),(1092821,0.07308765607599056),(47583,0.06769452236830681),(657183,0.0674130850558391),(1595372,0.06482607620203462),(1646403,0.06265978318599877),(2292722,0.059695347682621296),(1434088,0.05958875774687396),(2409634,0.05816620242318333),(2371498,0.04761349869794321),(823512,0.04629100498862758),(2106311,0.045050210298895346),(1069281,0.0445435403187374),(2752423,0.04447495899966607),(2328845,0.04447495899966607)],
}

def getDictionary():
	return dic
